tenure_months,monthly_charges,total_charges,support_tickets,last_login_days,monthly_usage_gb,num_products,contract_type_Month-to-Month,contract_type_One-Year,contract_type_Two-Year,payment_method_Bank Transfer,payment_method_Credit Card,payment_method_Electronic Check,payment_method_Mailed Check,paperless_billing_No,paperless_billing_Yes,online_security_No,online_security_Yes,tech_support_No,tech_support_Yes
2.0799877815839305,-0.11525652884671718,1.7626148884709263,0.3777048885106987,-0.6344711536409572,0.9279716225001788,-1.1562515639233817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.354543541377617,-1.8726987490971518,-0.7965330255852795,-0.42379089612738885,-0.6344711536409572,0.4946297891953674,-1.1562515639233817,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.1635999082041623,-1.2940654069109339,-0.5566543206448398,-0.42379089612738885,0.005571802520152484,1.9576435607408653,-1.1562515639233817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6001746244896566,0.045057470720026895,0.5811895006564417,0.3777048885106987,-0.7259058616639729,-1.6268048574311724,-1.1562515639233817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.118318074071436,0.7394174813434885,-0.9566084659748781,-0.42379089612738885,-0.36016702957191016,0.079397763849563,2.0016474442315153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.11586399991079861,0.6782977690086672,0.1404536649091678,0.3777048885106987,-1.0002099857330198,1.8645074055231148,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.8413082401171124,1.7784525910354496,3.1851218406165938,1.1792006731487863,-1.0002099857330198,-0.24528522170120615,2.0016474442315153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.2684773405967482,-0.3241657095321309,0.8870148017989898,-0.42379089612738885,1.4685271308884031,-0.05642579584298986,-1.1562515639233817,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.2137898906581635,-0.10724082886838014,-1.0689840754965256,0.3777048885106987,0.4627453426352308,-0.2504594525466368,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9820618908365661,-1.3551851192457551,-0.013519132921744434,-0.42379089612738885,-0.6344711536409572,-0.35135695403253336,-1.1562515639233817,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.4022794496709807,1.6867730225332178,0.05953588657255344,0.3777048885106987,-1.0002099857330198,-0.25563368339206743,0.9490144415132162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.07507963326265613,-1.142268088571173,-0.3791476128131132,-0.42379089612738885,0.18844121856618382,-1.5103846634089844,-1.1562515639233817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.7841667160178902,0.157277270416748,-0.7178578664517459,0.3777048885106987,-0.17729761352587883,0.19193728473767807,0.9490144415132162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.1705514498493835,0.858150037272608,0.4946379910490579,1.1792006731487863,-0.8173405696869884,-0.13015858539037556,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.0705821657780723,1.1472162177413943,-0.8862242020769765,1.1792006731487863,-0.5430364456179415,-0.027967526193121785,2.0016474442315153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.354543541377617,-0.27406758466752335,-0.40735024824579563,2.7821922424249617,-0.9087752777100041,-0.6372332082425731,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9343259825432024,0.30206085127546395,1.040912845656466,-0.42379089612738885,-0.7259058616639729,0.6071693100834828,0.9490144415132162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.5071568820635666,0.8150656498890455,1.9997684712888346,-1.2252866807654765,0.5541800506582465,0.47393286581364513,0.9490144415132162,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8865900742498387,-0.7820625707946444,0.33267331387625754,-0.42379089612738885,1.559961838911419,0.1828823807581747,-0.10361856120508274,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.7433823493697477,1.2073339675789228,1.3509583483902663,0.3777048885106987,-0.08586290550286318,1.1038954712448188,0.9490144415132162,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.7364308077245265,0.9798884806936048,-0.5396240063329597,1.980696457786874,-0.17729761352587883,0.9732461423976965,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.0228462574847086,0.7158713626571229,-0.8509946931413076,-1.2252866807654765,-0.8173405696869884,-0.9800260017523493,0.9490144415132162,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.31375917472947457,-1.229939807084236,-0.2741658508458654,0.3777048885106987,-0.6344711536409572,0.595527290681264,-1.1562515639233817,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.1660539823647997,-0.03459854781469899,-1.0614407199952538,0.3777048885106987,0.6456147586812622,0.9693654692636238,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.745836423530385,-0.0741760664577393,1.4906803205579653,1.1792006731487863,-0.08586290550286318,0.017306993704395833,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.30680763308425335,-0.16435269121403281,-0.28537894686126924,-0.42379089612738885,-0.17729761352587883,0.27343142055320996,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.2137898906581635,-0.3617393031805866,-1.0405911572223696,-0.42379089612738885,-0.36016702957191016,0.5787110404336144,-0.10361856120508274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.2137898906581635,0.8681696622455296,-1.0694461909686754,-0.42379089612738885,1.194223006819356,-0.027967526193121785,0.9490144415132162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.30680763308425335,1.0815876741687582,0.03950861750746544,-1.2252866807654765,-0.2687323215488945,-0.27503704906243215,0.9490144415132162,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.2182873581427472,-1.128741594857729,-0.29605517343108717,-1.2252866807654765,-0.2687323215488945,1.0482724896564402,-0.10361856120508274,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.8413082401171124,-0.22647436604614635,1.4575371270627382,-1.2252866807654765,1.9257006710034816,-0.9968422519999988,-1.1562515639233817,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.4500153579643444,-0.705913421000441,-0.5592843013466345,-0.42379089612738885,-0.36016702957191016,1.6083829786743007,-1.1562515639233817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.745836423530385,-0.12327222882505458,1.4430416520319163,0.3777048885106987,1.194223006819356,-0.16120397046295912,-0.10361856120508274,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.8796385326046176,0.743425331332657,-0.6931822594020904,-0.42379089612738885,2.2000047950725286,-0.5518583992929683,0.9490144415132162,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4022794496709807,2.569501982647604,0.27202745397234007,0.3777048885106987,0.5541800506582465,0.10268180265400077,2.0016474442315153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.1252696157166573,0.7484351438191175,1.4743907501646787,0.3777048885106987,0.5541800506582465,0.39502584542082875,0.9490144415132162,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.0228462574847086,-1.39927146912661,-1.0054364022601368,-1.2252866807654765,0.09700651054316815,0.9150360453866024,-1.1562515639233817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.2137898906581635,-1.8231016054811902,-1.0893987060603276,0.3777048885106987,-0.9087752777100041,-0.9593290783706269,-1.1562515639233817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.9820618908365661,0.5555573630903785,1.2415728978060598,1.980696457786874,0.27987592658919946,0.5127395971543744,0.9490144415132162,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.9367800567038396,1.9628136905372051,3.5281134581883804,-1.2252866807654765,0.27987592658919946,0.9641912384181931,2.0016474442315153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.2207414323033845,-1.2800379319488437,0.21388925008641282,-0.42379089612738885,-0.9087752777100041,0.8995133528503108,-1.1562515639233817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.7841667160178902,0.6121682441873848,-0.6427165315170061,2.7821922424249617,4.485872495647921,0.1298465145925113,0.9490144415132162,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0705821657780723,-0.33117944701317603,-0.9419430955498833,0.3777048885106987,-0.5430364456179415,-0.5764359958087637,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8865900742498387,-1.7720015181192903,-0.25917428126405884,0.3777048885106987,-0.2687323215488945,0.2592022857282759,-1.1562515639233817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.9751103491913449,1.748894697365331,-0.7429548140789497,-1.2252866807654765,-0.9087752777100041,-0.7872859027600599,2.0016474442315153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.0705821657780723,0.6347124003764584,-0.9028059925482403,-1.2252866807654765,0.5541800506582465,-0.7070853246558859,0.9490144415132162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.6026286986502938,0.2219038514920914,1.6214929782552436,1.1792006731487863,-0.36016702957191016,-0.5363357067566765,-0.10361856120508274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.7841667160178902,-0.7359722959192053,-0.8067199534198797,-1.2252866807654765,1.4685271308884031,1.3807168214753553,-1.1562515639233817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.12281554155601981,0.5179837694419228,0.34406310110160127,1.980696457786874,-0.08586290550286318,1.5372373045496301,-0.10361856120508274,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.07507963326265613,-0.5586249338984944,-0.10136864334060848,-0.42379089612738885,1.0113535907733249,0.3807967105958947,-0.10361856120508274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4977512662577081,0.12922232049256763,-0.4275610043365902,0.3777048885106987,-0.7259058616639729,-0.7316629211716812,0.9490144415132162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.027343724969292445,-0.32366472828348497,-0.07059039373226664,1.1792006731487863,0.18844121856618382,0.22815690065569233,-1.1562515639233817,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.06812809161743492,0.6211859066630145,0.15325018599826212,-1.2252866807654765,0.4627453426352308,-1.9256166887547888,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.8388541659564751,1.3551234359295155,1.5564502255501342,-1.2252866807654765,-0.45160173759492583,-1.8712872648777676,2.0016474442315153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.2207414323033845,2.199276839898154,2.633532658079461,0.3777048885106987,-0.7259058616639729,-0.6708657087378719,2.0016474442315153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.3614950830228382,1.1712633176764053,0.8721795359798222,-1.2252866807654765,0.37131063461221514,-1.639740434544749,0.9490144415132162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.25907172479088963,0.4568640571071016,-0.10415492780504211,0.3777048885106987,-0.5430364456179415,1.8282877896051006,0.9490144415132162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2182873581427472,-0.542092552693174,-0.05000586777429194,-0.42379089612738885,-0.9087752777100041,-0.6863884012741637,-1.1562515639233817,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.6026286986502938,1.852597815835069,2.973010838899754,0.3777048885106987,-0.36016702957191016,-0.94121927041162,2.0016474442315153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0799877815839305,-1.8641820678701684,0.0832668752306082,-0.42379089612738885,-0.2687323215488945,-1.9256166887547888,-1.1562515639233817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.26602326643611085,0.9062442371426317,0.6412916952990064,0.3777048885106987,2.4743089191415755,2.19695173734203,0.9490144415132162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.5932230828444355,1.393698992075263,-0.23916739964627154,-1.2252866807654765,1.0113535907733249,0.14536920712880289,2.0016474442315153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.0228462574847086,-0.33067846576453,-0.948868031816366,-0.42379089612738885,0.005571802520152484,1.209967203576146,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2.175459598170658,1.327068486005335,3.2579865772694183,-0.42379089612738885,-0.6344711536409572,-0.1198101236995146,2.0016474442315153,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.354543541377617,-0.024077941593131705,-0.33335740617566406,-0.42379089612738885,-0.45160173759492583,1.7791325965735099,-0.10361856120508274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.6956464410763841,-0.7685360770812005,0.17620645165888893,0.3777048885106987,-0.08586290550286318,-0.03572887246126759,-1.1562515639233817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.1705514498493835,1.4277657169831965,0.7267015078575492,1.1792006731487863,-0.9087752777100041,0.21651488125347343,2.0016474442315153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.12281554155601981,-0.7449899583948346,-0.20889883622044805,-1.2252866807654765,0.37131063461221514,-1.766509090257798,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2182873581427472,-0.7865714020324592,-0.13445067449393336,-1.2252866807654765,-0.6344711536409572,-1.2633151405396739,-1.1562515639233817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.745836423530385,0.2970510387890028,1.7968929831992277,-0.42379089612738885,-0.45160173759492583,1.762316346325861,-0.10361856120508274,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.4977512662577081,0.12571545175204546,-0.3943158736048595,-0.42379089612738885,-0.36016702957191016,0.13760786086065707,-0.10361856120508274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.0228462574847086,-0.3046274408349339,-0.9354802747555506,-1.2252866807654765,-0.6344711536409572,0.012132762858965541,-0.10361856120508274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.40923099131620194,0.732904725111089,0.7365214616407364,-0.42379089612738885,-1.0002099857330198,0.9447878727478284,0.9490144415132162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.316213248890112,-0.05062994777137343,1.1566591797985017,1.1792006731487863,-1.0002099857330198,-0.9890809057318527,-0.10361856120508274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.1730055240100208,-0.7880743457783975,0.5038055465186213,-0.42379089612738885,1.3770924228653874,0.4946297891953674,-1.1562515639233817,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.1635999082041623,-0.2825842658945067,-0.23337736461286301,0.3777048885106987,-0.9087752777100041,1.143995760296906,-0.10361856120508274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.2137898906581635,1.556016916636592,-1.0601155359207062,-0.42379089612738885,0.27987592658919946,2.072770197051696,0.9490144415132162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.2137898906581635,1.0825896366660501,-1.0659531416644832,1.980696457786874,1.9257006710034816,0.8878713334480919,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.0228462574847086,0.7439263125813026,-0.829791747948544,-1.2252866807654765,0.8284841747272934,-1.6151628380289536,0.9490144415132162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0799877815839305,-0.054136816511895974,1.823009303191468,-0.42379089612738885,-0.5430364456179415,0.595527290681264,-1.1562515639233817,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.30680763308425335,-0.27356660341887734,-0.3630823043401345,0.3777048885106987,-0.7259058616639729,-0.33195358836216865,-1.1562515639233817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.8890441484104759,-0.4494110216936499,1.260050720876292,-1.2252866807654765,-0.6344711536409572,1.018520662295214,-1.1562515639233817,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0775337074232936,2.08355017146091,2.3521315188031924,0.3777048885106987,-0.8173405696869884,-0.5415099376021072,2.0016474442315153,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.8796385326046176,-0.7039094960058564,-0.8509199391678717,-0.42379089612738885,0.005571802520152484,-1.109381772888114,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.9273744408979813,-1.347169419267418,-0.9660070791805166,-0.42379089612738885,3.480090707394748,0.8154321016120638,-1.1562515639233817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.2182873581427472,-0.9533981578316024,-0.23544329260600408,-0.42379089612738885,2.7486130432106224,0.036710359374760526,-1.1562515639233817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.9751103491913449,0.37119626358862223,-0.8181437197240577,-1.2252866807654765,0.005571802520152484,-1.1572434082083467,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.8319026243112538,0.5044572757284782,-0.6882077222607113,1.980696457786874,-0.7259058616639729,0.2954219016462898,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.027343724969292445,-0.5656386713795395,-0.16094076435335414,-1.2252866807654765,2.3828742111185597,0.4390068076069888,-0.10361856120508274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.55489279035693,0.16278806415185482,1.5000517505005362,-0.42379089612738885,-1.0002099857330198,-0.23364320229898725,-0.10361856120508274,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.2137898906581635,-1.6342316747416195,-1.1033912907243981,0.3777048885106987,1.6513965469344345,0.8231934478802095,-1.1562515639233817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.11586399991079861,-0.6367780086872824,-0.3068741121320102,1.1792006731487863,-0.2687323215488945,-1.9256166887547888,0.9490144415132162,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.354543541377617,0.24444800768116495,-0.30895363175668505,-0.42379089612738885,2.4743089191415755,-1.9256166887547888,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.8796385326046176,0.8877079309427266,-0.7053875445194634,0.3777048885106987,-0.36016702957191016,-0.06418714211113566,0.9490144415132162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.11586399991079861,-0.024578922841777682,-0.0966387555668381,1.980696457786874,-1.0002099857330198,-0.08747118091557345,-0.10361856120508274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.07507963326265613,1.1121475303361688,0.4911177584817976,0.3777048885106987,-0.6344711536409572,-1.7587477439896522,0.9490144415132162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.2137898906581635,0.4688876070746072,-1.0683384729986691,1.1792006731487863,3.388655999371732,2.6432291477604175,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5524387161962929,0.15627530791945604,0.5643018984756668,-1.2252866807654765,-0.17729761352587883,-0.6372332082425731,0.9490144415132162,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.118318074071436,-0.11976536008453204,-1.0120895058959432,-1.2252866807654765,-0.36016702957191016,0.6058757523721249,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.6981005152370212,-0.7990959332486111,0.861917854171786,1.980696457786874,0.09700651054316815,2.19695173734203,-0.10361856120508274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2.032251873290567,1.1477171989900399,2.88987082880736,-1.2252866807654765,-0.9087752777100041,2.062421735360835,0.9490144415132162,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.5071568820635666,0.6657732377925153,1.8457413069317867,1.1792006731487863,-0.9087752777100041,-1.6410339922561066,-0.10361856120508274,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.0228462574847086,1.7704368910571127,-0.7598831911543261,-0.42379089612738885,-0.45160173759492583,1.370368359784494,0.9490144415132162,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.0228462574847086,0.044556489471380925,-0.922636182956088,-0.42379089612738885,-0.6344711536409572,-1.7328765897624994,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.0228462574847086,-0.33568827825099085,-0.9531086208549188,1.1792006731487863,-0.6344711536409572,-0.24140454856713342,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.175459598170658,-1.0791444512417674,0.911105968692691,-0.42379089612738885,1.559961838911419,-1.3810288922732197,-1.1562515639233817,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.8796385326046176,1.6056140602525533,-0.6140178015333392,-0.42379089612738885,-0.9087752777100041,-1.7354637051852149,2.0016474442315153,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.1635999082041623,0.0961575580819268,-0.14210955886324253,-0.42379089612738885,-0.9087752777100041,0.04576526335426427,-0.10361856120508274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.118318074071436,-0.7875733645297511,-1.0248180688273683,0.3777048885106987,-0.7259058616639729,-1.8273063026916077,-0.10361856120508274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.020392183324071236,-0.6548133336385411,-0.2497824638741873,-0.42379089612738885,-0.9087752777100041,-1.9256166887547888,-1.1562515639233817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.06812809161743492,-0.4393913967207286,-0.19305099385201063,-0.42379089612738885,1.9257006710034816,-1.0123649445362906,-1.1562515639233817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.0705821657780723,0.5415298881282883,-0.9116745321240597,-1.2252866807654765,0.37131063461221514,-1.9256166887547888,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.9751103491913449,-1.4508725377371559,-1.0110021753732372,1.1792006731487863,-0.5430364456179415,-0.8260926341007894,-1.1562515639233817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.7911182576631114,-0.1282820413115154,0.6316416369099923,-0.42379089612738885,-0.8173405696869884,1.4272848990842302,-0.10361856120508274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.9751103491913449,0.4754003633070059,-0.811531390982853,0.3777048885106987,-0.08586290550286318,0.47651998123636025,-0.10361856120508274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.8413082401171124,-0.5761592776011072,1.11089615642412,-1.2252866807654765,-1.0002099857330198,0.598114406103979,-0.10361856120508274,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
